5	45										
5	12										
5	245										
5	297										
5	287										
5	132										
4	1										
5	172										
5	223										
5	3										
5	66										
5	178										
5	169										
5	145										
5	177										
5	78										
5	199										
5	47										
5	175										
5	288										
5	159										
4	0										
5	220										
5	232										
5	102										
5	197										
5	75										
5	190										
5	170										
5	45										
5	54										
5	52										
5	100										
5	123										
5	96										
5	119										
5	176										
5	67										
5	274										
5	144										
5	154										
5	143										
5	228										
5	144										
5	149										
5	176										
5	227										
5	194										
5	48										
5	84										
5	241										
5	234										
5	224										
6	173										
5	153										
5	101										
5	68										
5	211										
5	251										
5	149										
5	239										
5	268										
5	150										
5	12										
5	248										
5	139										
5	291										
5	59										
5	6										
5	31										
5	283										
5	198										
5	98										
5	3										
5	182										
5	177										
5	60										
5	176										
5	164										
5	227										
5	273										
5	99										
5	33										
5	236										
5	132										
5	125										
5	43										
5	127										
5	202										
5	10										
5	184										
5	54										
5	181										
5	165										
5	51										
5	3										
5	17										
5	144										
5	106										
5	66										
5	221										
5	271										
5	221										
5	117										
5	68										
5	107										
5	173										
5	225										
5	31										
5	182										
5	121										
5	212										
5	291										
5	183										
5	166										
5	179										
5	233										
5	263										
5	256										
5	72										
5	216										
5	142										
5	247										
5	154										
5	126										
5	225										
5	187										
5	53										
5	285										
5	55										
5	285										
5	292										
5	129										
5	241										
5	12										
5	140										
5	3										
5	106										
5	197										
5	278										
5	219										
5	86										
5	108										
5	44										
5	153										
5	21										
5	191										
5	98										
5	235										
5	63										
5	251										
5	22										
5	65										
5	220										
5	67										
5	173										
5	222										
1	0										
1	1										
5	94										
5	128										
5	58										
5	161										
5	194										
5	116										
5	101										
5	46										
5	275										
5	94										
5	192										
5	125										
5	204										
5	291										
5	77										
5	159										
5	27										
5	83										
5	37										
5	149										
5	277										
5	72										
5	30										
5	226										
5	51										
5	17										
5	184										
5	115										
5	114										
5	289										
5	199										
5	205										
5	197										
5	2										
5	40										
5	192										
5	189										
5	197										
5	281										
5	131										
5	278										
5	160										
5	21										
5	30										
5	282										
5	151										
5	188										
5	73										
5	20										
5	83										
5	217										
5	183										
5	134										
5	43										
5	256										
5	123										
5	142										
5	123										
5	1										
5	157										
5	37										
5	282										
5	178										
7	216										
5	192										
5	25										
5	184										
5	68										
5	254										
5	51										
5	192										
5	36										
5	26										
5	79										
5	254										
5	19										
5	199										
5	144										
5	16										
5	87										
5	239										
5	53										
5	199										
5	150										
5	223										
5	26										
5	234										
5	112										
5	203										
5	217										
5	293										
5	265										
5	140										
5	128										
5	127										
5	300										
5	5										
5	20										
5	229										
5	170										
5	29										
5	295										
5	228										
5	128										
5	62										
5	202										
5	265										
5	84										
5	91										
5	144										
5	88										
5	105										
5	228										
5	26										
5	96										
5	215										
5	205										
5	261										
5	191										
5	291										
5	44										
5	12										
5	66										
5	113										
5	27										
5	287										
5	223										
5	95										
5	146										
5	261										
5	188										
5	148										
5	275										
5	240										
5	205										
5	261										
5	268										
5	44										
5	150										
5	235										
5	271										
5	74										
5	55										
5	158										
5	212										
5	277										
5	72										
5	152										
5	186										
5	13										
5	282										
5	64										
5	51										
5	59										
5	288										
5	143										
5	184										
5	122										
5	228										
5	142										
5	22										
5	56										
5	280										
5	269										
5	223										
5	183										
5	103										
5	281										
5	104										
5	175										
5	195										
5	127										
5	294										
5	121										
5	58										
5	65										
5	240										
5	158										
5	270										
5	235										
5	68										
5	116										
5	237										
5	266										
5	219										
5	92										
5	60										
5	243										
5	210										
5	223										
5	108										
5	109										
5	206										
5	259										
5	60										
5	190										
5	150										
5	219										
5	260										
5	186										
5	153										
5	243										
5	219										
5	274										
5	16										
5	256										
5	140										
5	68										
5	175										
5	234										
5	290										
5	152										
5	214										
5	69										
5	30										
5	132										
5	192										
5	201										
5	107										
5	259										
5	188										
5	215										
5	285										
5	286										
5	240										
5	208										
5	83										
1	0										
1	1										
5	113										
5	262										
5	81										
5	251										
5	296										
5	149										
5	208										
5	45										
5	163										
5	85										
5	278										
5	98										
5	295										
5	25										
5	247										
5	33										
5	268										
5	34										
5	229										
5	284										
5	62										
5	284										
5	98										
5	277										
5	67										
5	174										
5	20										
5	223										
5	87										
5	164										
5	159										
5	281										
5	218										
5	196										
5	213										
5	290										
5	23										
5	211										
5	103										
5	130										
5	268										
5	194										
5	154										
5	296										
5	168										
5	105										
5	224										
5	272										
5	56										
5	186										
6	63										
5	148										
5	201										
5	264										
5	280										
5	253										
5	201										
5	67										
5	171										
5	65										
5	4										
5	114										
5	79										
5	33										
5	196										
5	25										
5	161										
5	283										
5	271										
5	12										
5	157										
5	35										
5	145										
5	151										
5	269										
5	136										
5	39										
5	116										
5	110										
5	100										
5	110										
5	241										
5	63										
5	287										
5	151										
5	284										
5	246										
5	171										
5	91										
5	6										
5	66										
5	175										
5	132										
5	150										
5	246										
5	94										
5	219										
5	164										
5	215										
5	126										
5	181										
5	61										
5	185										
5	55										
5	283										
5	130										
5	180										
5	20										
5	237										
5	118										
5	178										
5	34										
5	72										
5	133										
5	247										
5	10										
5	206										
5	217										
5	148										
5	30										
5	209										
5	39										
5	194										
5	64										
5	123										
5	168										
5	267										
5	168										
5	145										
5	283										
5	221										
5	254										
5	7										
5	270										
5	3										
5	166										
5	165										
5	247										
5	153										
5	256										
5	5										
5	141										
5	75										
5	148										
5	134										
5	43										
5	16										
5	236										
5	47										
5	151										
5	148										
5	148										
5	176										
5	165										
5	31										
5	184										
5	124										
5	37										
5	252										
5	208										
5	206										
5	46										
5	77										
5	133										
5	239										
5	118										
5	67										
5	141										
5	51										
5	106										
5	115										
5	75										
5	292										
5	200										
5	294										
5	288										
5	284										
5	3										
5	93										
5	132										
5	92										
5	57										
5	139										
5	67										
5	132										
5	113										
5	36										
5	277										
5	131										
5	113										
5	275										
5	102										
5	299										
5	180										
5	265										
5	40										
5	247										
5	289										
5	211										
5	281										
5	100										
5	189										
5	88										
5	39										
5	135										
5	143										
5	180										
5	108										
5	169										
5	77										
5	174										
5	73										
5	152										
5	22										
5	137										
5	62										
5	4										
5	40										
5	286										
5	31										
5	227										
5	182										
5	154										
5	187										
5	223										
5	276										
5	240										
5	175										
5	116										
5	83										
5	121										
5	255										
5	188										
5	138										
5	122										
5	43										
5	227										
5	280										
5	19										
5	5										
5	240										
5	165										
5	268										
5	107										
5	138										
5	293										
5	299										
5	245										
5	273										
5	79										
5	210										
5	23										
5	47										
5	185										
5	124										
5	275										
5	74										
5	107										
5	253										
5	189										
5	125										
5	236										
5	144										
5	21										
5	199										
5	208										
5	52										
5	34										
5	39										
5	172										
5	69										
5	282										
5	104										
5	57										
5	14										
5	97										
5	72										
5	101										
5	212										
5	188										
5	296										
5	239										
5	49										
5	169										
5	165										
5	98										
5	263										
5	159										
5	137										
5	101										
5	186										
5	148										
5	95										
5	120										
5	271										
5	140										
5	25										
5	226										
5	35										
5	171										
5	288										
5	130										
5	281										
5	258										
5	34										
5	294										
5	128										
5	79										
5	164										
5	95										
5	133										
5	120										
5	300										
5	282										
5	24										
5	59										
5	184										
5	79										
5	21										
5	269										
5	101										
5	108										
5	90										
5	177										
5	123										
5	276										
5	74										
5	186										
5	299										
5	60										
5	18										
5	68										
5	22										
5	255										
5	6										
5	268										
5	200										
5	125										
5	38										
5	251										
5	209										
5	2										
5	118										
5	34										
5	226										
5	236										
5	274										
5	91										
5	171										
5	234										
5	46										
5	18										
5	207										
5	258										
5	222										
5	272										
5	151										
5	130										
5	219										
5	114										
5	94										
5	87										
5	76										
5	144										
5	204										
5	298										
5	189										
5	97										
5	242										
5	64										
5	270										
5	18										
5	51										
5	292										
5	213										
5	213										
5	187										
5	2										
5	176										
5	51										
5	49										
5	250										
5	4										
5	284										
5	139										
5	201										
5	279										
5	66										
5	214										
5	78										
5	41										
5	272										
5	21										
5	28										
5	6										
5	136										
5	1										
5	186										
5	27										
5	60										
5	13										
5	92										
5	272										
5	161										
5	67										
5	172										
5	140										
5	226										
5	297										
5	234										
5	58										
5	246										
5	46										
5	242										
5	14										
5	194										
5	27										
5	132										
5	281										
5	24										
5	17										
5	261										
5	250										
5	280										
5	124										
5	135										
5	51										
5	42										
5	203										
5	296										
5	268										
5	189										
5	176										
5	158										
5	300										
5	183										
5	94										
5	244										
5	81										
5	276										
5	218										
5	17										
5	61										
5	143										
5	86										
5	227										
5	131										
5	127										
5	140										
5	27										
7	277										
5	181										
5	66										
5	80										
5	49										
5	235										
5	122										
5	228										
5	76										
5	190										
5	285										
5	168										
5	213										
5	114										
5	236										
5	145										
5	168										
5	171										
5	82										
5	31										
5	127										
5	246										
5	208										
5	127										
5	39										
5	197										
5	21										
5	5										
5	196										
5	108										
5	134										
5	223										
5	138										
5	242										
5	150										
5	258										
5	71										
5	115										
5	113										
5	136										
5	250										
5	4										
5	208										
5	151										
5	21										
5	155										
5	144										
5	154										
5	169										
5	270										
5	138										
5	5										
5	290										
5	129										
5	79										
5	293										
5	76										
5	53										
5	86										
5	224										
5	20										
5	7										
5	216										
5	229										
5	152										
5	196										
5	284										
5	257										
5	78										
5	81										
5	251										
5	262										
5	128										
5	119										
5	300										
5	246										
5	262										
5	209										
5	223										
5	152										
5	93										
5	255										
5	227										
5	16										
5	89										
5	227										
5	298										
5	251										
5	223										
5	206										
5	250										
5	47										
5	254										
5	138										
5	262										
5	53										
5	132										
5	147										
5	146										
5	275										
5	280										
5	30										
5	33										
5	215										
5	5										
5	47										
5	171										
5	57										
5	9										
5	74										
5	157										
5	74										
5	85										
5	8										
5	121										
5	192										
5	243										
5	100										
5	242										
5	108										
5	177										
5	115										
5	3										
5	263										
5	154										
5	41										
5	263										
5	89										
5	207										
5	117										
5	267										
5	291										
5	3										
5	193										
5	181										
5	32										
5	252										
5	264										
5	207										
5	291										
5	134										
5	181										
5	239										
5	118										
5	53										
5	33										
5	20										
5	215										
5	77										
5	62										
5	231										
5	293										
5	169										
5	18										
5	77										
5	293										
5	181										
5	254										
5	253										
6	177										
6	61										
6	72										
5	182										
5	120										
5	207										
5	227										
5	181										
5	31										
5	40										
5	42										
5	20										
5	219										
5	294										
5	69										
5	164										
5	176										
5	96										
5	236										
5	206										
5	76										
5	102										
5	166										
5	5										
5	8										
5	7										
5	63										
5	149										
5	182										
5	238										
5	114										
5	166										
5	243										
5	126										
5	290										
5	296										
5	53										
5	279										
5	251										
5	134										
5	3										
5	299										
5	38										
5	276										
5	101										
5	80										
5	38										
5	182										
5	193										
5	88										
5	264										
5	71										
5	273										
5	148										
5	199										
5	275										
5	237										
5	123										
5	292										
5	233										
5	40										
5	19										
5	285										
5	171										
5	61										
5	76										
5	241										
5	81										
5	133										
5	97										
5	130										
5	174										
5	195										
5	281										
5	207										
5	281										
5	6										
5	76										
5	111										
5	12										
5	83										
5	235										
5	21										
5	158										
5	9										
5	262										
5	296										
5	201										
5	61										
5	170										
5	129										
5	253										
5	235										
5	159										
5	30										
5	93										
5	110										
5	285										
5	156										
5	128										
5	58										
5	168										
5	3										
5	9										
5	283										
5	160										
5	109										
5	251										
5	202										
5	300										
5	269										
5	214										
7	119										
7	187										
7	274										
5	215										
5	64										
5	98										
5	280										
5	81										
5	213										
5	27										
5	163										
5	146										
5	62										
5	210										
5	26										
5	276										
5	213										
5	259										
5	173										
5	131										
5	84										
5	157										
5	175										
5	204										
5	205										
5	86										
5	87										
5	48										
5	290										
5	25										
5	177										
5	188										
5	74										
5	290										
5	255										
5	199										
5	100										
5	192										
5	207										
5	232										
5	52										
5	269										
5	260										
5	45										
5	171										
5	215										
5	288										
5	242										
5	291										
5	216										
5	188										
5	183										
5	294										
5	91										
5	1										
5	278										
5	110										
5	113										
5	21										
5	12										
5	237										
5	295										
5	3										
5	197										
5	99										
5	265										
5	89										
5	57										
5	135										
5	123										
5	152										
5	100										
5	184										
5	75										
5	278										
5	293										
5	294										
5	217										
5	97										
5	146										
5	288										
5	292										
5	101										
5	145										
5	201										
5	78										
5	175										
5	6										
5	212										
5	131										
5	53										
5	156										
5	30										
5	117										
5	60										
5	103										
5	208										
5	182										
5	13										
5	195										
5	105										
5	192										
5	150										
5	86										
5	182										
5	207										
5	79										
5	171										
5	21										
5	154										
5	76										
5	280										
5	273										
5	43										
5	200										
5	261										
5	82										
5	161										
5	60										
5	140										
5	205										
5	276										
5	41										
5	242										
5	132										
5	131										
5	101										
5	202										
5	58										
5	195										
5	63										
5	29										
5	166										
5	33										
5	106										
5	200										
5	72										
5	234										
5	29										
5	6										
5	66										
5	179										
5	13										
5	260										
5	88										
5	267										
5	213										
5	237										
5	279										
6	63										
7	217										
5	68										
5	251										
5	100										
5	215										
5	47										
5	239										
5	116										
5	154										
5	233										
5	163										
5	248										
5	39										
5	134										
5	275										
5	197										
5	211										
5	37										
5	9										
5	73										
5	17										
5	270										
5	141										
5	82										
5	286										
5	71										
5	273										
5	162										
5	140										
5	43										
5	165										
5	204										
5	27										
5	190										
5	134										
5	149										
5	277										
5	164										
5	134										
5	157										
5	52										
5	234										
5	11										
5	132										
5	216										
5	68										
5	290										
5	20										
5	267										
5	154										
5	228										
5	27										
5	7										
5	253										
5	102										
5	223										
5	181										
5	132										
5	94										
5	29										
5	62										
5	245										
5	220										
5	132										
5	30										
5	168										
5	136										
5	241										
5	3										
5	193										
5	290										
5	210										
5	161										
5	200										
5	225										
5	43										
5	156										
5	158										
5	103										
5	225										
5	290										
5	32										
5	177										
5	99										
5	7										
5	194										
5	213										
5	18										
5	48										
5	97										
5	159										
5	8										
5	90										
5	149										
5	63										
5	215										
5	206										
5	190										
5	290										
5	3										
5	257										
5	229										
5	8										
5	185										
5	26										
5	235										
5	183										
5	54										
5	219										
5	80										
5	84										
5	180										
5	159										
5	215										
5	117										
5	50										
5	246										
5	225										
5	115										
5	103										
5	146										
5	130										
5	135										
5	55										
5	29										
5	124										
5	261										
5	188										
5	39										
5	71										
5	280										
5	51										
5	234										
5	161										
5	151										
5	82										
5	240										
5	48										
5	209										
5	72										
5	183										
5	132										
5	35										
5	223										
5	153										
5	241										
5	125										
5	147										
5	200										
5	224										
5	52										
5	41										
5	283										
5	28										
5	161										
5	97										
5	11										
5	258										
5	129										
5	300										
5	293										
5	254										
5	128										
5	64										
5	196										
5	251										
5	297										
5	66										
5	84										
5	225										
5	51										
5	99										
5	5										
5	259										
5	27										
5	189										
5	225										
5	283										
5	145										
5	3										
5	143										
5	265										
5	163										
5	21										
5	135										
5	142										
5	71										
5	282										
5	216										
5	34										
5	74										
5	189										
5	65										
5	217										
5	111										
5	88										
5	148										
5	172										
5	240										
5	40										
5	31										
5	177										
5	286										
5	59										
5	146										
5	174										
5	26										
5	100										
5	136										
5	205										
5	206										
5	37										
5	198										
5	115										
5	89										
5	293										
5	208										
5	100										
5	37										
5	228										
5	56										
5	42										
5	114										
5	294										
5	276										
5	239										
5	261										
5	111										
5	162										
5	167										
5	221										
5	91										
5	256										
5	67										
5	64										
5	232										
5	121										
5	247										
5	234										
5	42										
5	44										
5	286										
5	155										
5	35										
5	110										
5	138										
5	298										
5	295										
5	187										
5	102										
5	88										
5	18										
5	294										
5	142										
5	221										
5	218										
5	282										
5	127										
5	75										
5	229										
5	59										
5	225										
5	157										
5	99										
5	240										
5	171										
5	296										
5	63										
5	102										
5	104										
5	299										
5	194										
5	295										
5	57										
5	93										
5	142										
5	296										
5	58										
5	82										
5	52										
5	239										
5	136										
5	112										
5	39										
5	29										
5	198										
5	184										
5	104										
5	12										
5	19										
5	167										
5	62										
5	101										
5	209										
5	77										
5	240										
5	101										
5	161										
5	178										
5	295										
5	81										
5	99										
5	145										
5	61										
5	249										
5	166										
5	135										
5	43										
5	63										
5	281										
5	297										
5	1										
5	148										
5	82										
5	58										
5	200										
5	205										
5	221										
5	170										
5	158										
5	145										
5	214										
5	230										
5	41										
5	229										
5	248										
5	282										
5	62										
5	5										
5	210										
5	189										
5	100										
5	197										
5	53										
5	198										
5	42										
5	297										
5	4										
5	294										
5	288										
5	40										
5	107										
5	243										
5	197										
5	206										
5	53										
5	34										
5	137										
5	117										
5	211										
5	155										
5	8										
5	212										
5	21										
5	196										
5	76										
5	127										
5	158										
5	276										
5	30										
5	113										
5	49										
5	102										
5	139										
5	296										
5	176										
5	17										
5	93										
5	299										
5	35										
5	257										
5	103										
5	210										
5	270										
5	258										
5	238										
5	272										
5	203										
5	248										
5	22										
5	146										
5	71										
5	34										
5	101										
5	191										
5	43										
5	279										
5	19										
5	240										
5	293										
5	83										
5	195										
5	162										
5	291										
5	199										
5	268										
5	88										
5	119										
5	121										
5	295										
5	5										
5	25										
5	26										
5	15										
5	226										
5	216										
5	134										
5	298										
5	63										
5	106										
5	102										
5	171										
5	203										
5	76										
5	145										
5	26										
5	163										
5	101										
5	50										
5	122										
5	52										
5	186										
5	32										
5	184										
5	209										
5	272										
5	182										
5	269										
5	104										
5	102										
5	40										
5	155										
5	87										
5	59										
5	47										
5	205										
5	168										
5	122										
5	98										
5	37										
5	261										
5	284										
5	152										
5	36										
5	89										
5	75										
5	185										
5	113										
5	68										
5	88										
5	83										
5	44										
5	117										
5	248										
5	272										
5	234										
5	35										
5	282										
5	287										
5	87										
5	225										
5	242										
5	274										
5	293										
5	78										
5	179										
5	226										
5	189										
5	39										
5	187										
5	25										
5	220										
5	225										
5	72										
5	198										
5	155										
5	258										
5	153										
5	121										
5	293										
5	3										
5	279										
5	55										
5	175										
5	224										
5	38										
5	95										
5	293										
5	26										
5	108										
5	258										
5	57										
5	102										
5	188										
5	120										
5	105										
5	247										
5	185										
5	272										
5	84										
5	112										
5	109										
5	199										
5	88										
5	196										
5	265										
5	231										
5	134										
5	258										
5	232										
5	256										
5	71										
5	207										
5	253										
5	7										
5	144										
5	236										
5	135										
5	29										
5	157										
5	50										
5	43										
5	41										
5	170										
5	114										
5	45										
5	128										
5	36										
5	128										
5	141										
5	94										
5	161										
5	296										
5	299										
5	247										
5	196										
5	31										
5	221										
5	244										
5	187										
5	200										
5	49										
5	231										
5	100										
5	177										
5	238										
5	174										
5	48										
5	244										
5	251										
5	143										
5	107										
5	227										
5	141										
5	36										
5	223										
5	24										
5	48										
5	76										
5	298										
5	246										
5	92										
5	234										
5	204										
5	218										
5	77										
5	81										
5	22										
5	19										
5	184										
5	253										
5	178										
5	269										
5	114										
5	218										
5	74										
5	109										
5	263										
5	5										
5	138										
5	272										
5	94										
5	278										
5	235										
5	99										
5	293										
5	150										
5	297										
5	93										
5	71										
5	61										
5	29										
5	34										
5	249										
5	209										
5	33										
5	285										
5	76										
5	189										
5	180										
5	47										
5	144										
5	139										
5	250										
5	88										
5	24										
5	113										
5	19										
5	42										
5	231										
5	96										
5	125										
5	23										
5	250										
5	27										
5	20										
5	279										
5	53										
5	13										
5	157										
5	260										
5	187										
5	200										
5	5										
6	155										
6	97										
6	154										
6	215										
5	5										
5	169										
5	274										
5	186										
5	3										
5	129										
5	82										
5	7										
5	191										
5	78										
5	21										
5	114										
5	298										
5	248										
5	61										
5	182										
5	236										
5	299										
5	157										
5	125										
5	165										
5	154										
5	22										
5	134										
5	6										
5	296										
5	46										
5	199										
5	278										
5	172										
5	287										
5	269										
5	123										
5	19										
5	117										
5	14										
5	134										
5	48										
5	241										
5	197										
5	71										
5	283										
5	112										
5	201										
5	157										
5	230										
5	185										
5	49										
5	289										
5	262										
5	65										
5	139										
5	282										
5	59										
5	121										
5	272										
5	282										
5	184										
5	227										
5	72										
5	67										
5	136										
5	22										
5	224										
5	268										
5	241										
5	136										
5	29										
5	270										
5	281										
5	241										
5	222										
5	115										
5	128										
5	110										
5	43										
5	110										
5	76										
5	202										
5	285										
5	194										
5	211										
5	295										
5	1										
5	33										
5	161										
5	142										
5	138										
5	247										
5	232										
5	261										
5	217										
5	67										
5	30										
5	12										
5	216										
5	177										
5	41										
5	40										
5	241										
5	57										
5	141										
5	40										
5	43										
5	53										
5	295										
5	100										
5	93										
5	230										
5	221										
5	294										
5	132										
5	257										
5	192										
5	61										
5	62										
5	105										
5	41										
5	241										
5	220										
5	178										
5	159										
5	144										
5	208										
5	2										
5	63										
5	144										
5	230										
5	47										
5	13										
5	250										
5	24										
5	230										
5	166										
5	157										
5	282										
5	136										
5	41										
5	73										
5	107										
5	298										
5	20										
5	209										
5	56										
5	225										
5	152										
5	47										
5	167										
5	45										
5	175										
5	43										
5	231										
5	190										
5	48										
5	194										
5	197										
5	275										
5	290										
5	94										
5	245										
5	82										
5	133										
5	151										
5	262										
5	296										
5	86										
5	197										
5	193										
5	65										
5	149										
5	199										
5	257										
5	230										
5	226										
5	67										
5	190										
5	111										
5	122										
5	18										
5	152										
5	127										
5	52										
5	187										
5	51										
5	67										
5	134										
5	140										
5	283										
5	278										
5	105										
5	277										
5	80										
5	122										
5	207										
5	71										
5	117										
5	290										
5	156										
5	300										
5	52										
5	71										
5	185										
5	250										
5	84										
5	108										
5	105										
5	116										
5	38										
5	46										
5	216										
5	195										
5	58										
5	147										
5	235										
5	17										
5	34										
5	201										
5	150										
5	228										
5	163										
5	225										
5	109										
5	69										
5	239										
5	71										
5	68										
5	3										
5	82										
5	234										
5	101										
5	59										
5	275										
5	153										
5	265										
5	75										
5	64										
5	166										
5	267										
5	284										
5	36										
5	87										
5	88										
5	17										
5	73										
5	196										
5	166										
5	46										
5	193										
5	202										
5	260										
5	118										
5	79										
5	204										
5	138										
5	279										
5	231										
5	137										
5	10										
5	116										
5	245										
5	272										
5	180										
5	7										
5	242										
5	171										
5	193										
5	12										
5	255										
5	24										
5	101										
5	68										
5	124										
5	161										
5	216										
5	42										
5	200										
5	268										
5	228										
5	177										
5	145										
5	77										
5	129										
5	254										
5	22										
5	168										
5	282										
5	146										
5	109										
5	41										
5	237										
5	273										
5	190										
5	130										
5	185										
5	219										
5	5										
5	135										
5	6										
5	209										
5	225										
5	228										
5	206										
5	146										
5	148										
5	258										
5	53										
5	282										
5	36										
5	167										
5	193										
5	193										
5	129										
5	46										
5	43										
5	18										
5	142										
5	117										
5	57										
5	126										
5	223										
5	294										
5	166										
5	175										
5	242										
5	89										
5	163										
5	205										
5	29										
5	123										
5	239										
5	130										
5	215										
5	236										
5	222										
5	139										
5	48										
5	75										
5	225										
5	216										
5	94										
5	44										
5	59										
5	226										
5	178										
5	229										
5	198										
5	57										
5	51										
5	26										
5	151										
5	43										
5	98										
5	47										
5	102										
5	170										
5	258										
5	54										
5	117										
5	167										
5	121										
5	175										
5	216										
5	109										
5	217										
5	288										
5	14										
5	286										
5	177										
5	79										
5	150										
5	111										
5	147										
5	256										
5	146										
5	114										
5	257										
5	293										
5	295										
5	157										
5	5										
5	201										
5	39										
5	192										
5	174										
5	125										
5	111										
5	138										
5	37										
5	84										
5	254										
5	33										
5	205										
5	29										
5	68										
5	7										
5	127										
5	243										
5	61										
5	6										
5	30										
5	99										
5	275										
5	244										
5	31										
5	89										
5	47										
5	77										
5	51										
5	188										
5	105										
5	176										
5	133										
5	234										
5	185										
5	5										
5	253										
5	178										
5	35										
5	79										
5	68										
5	73										
5	264										
5	131										
5	150										
5	209										
5	40										
5	87										
5	239										
5	163										
5	53										
5	158										
5	83										
5	140										
5	256										
5	256										
5	281										
5	126										
5	184										
5	100										
5	142										
5	71										
5	6										
5	100										
5	232										
5	164										
5	110										
5	30										
5	18										
5	95										
5	268										
5	124										
5	33										
5	212										
5	91										
5	181										
5	299										
5	104										
5	255										
5	157										
5	199										
5	72										
5	85										
5	133										
5	114										
5	14										
5	52										
5	105										
5	81										
5	209										
5	197										
5	49										
5	93										
5	216										
5	23										
5	134										
5	165										
5	140										
5	94										
5	273										
5	187										
5	239										
5	252										
5	66										
5	123										
5	64										
5	152										
5	34										
5	67										
5	71										
5	271										
5	121										
5	229										
5	70										
5	60										
5	242										
5	98										
5	108										
5	280										
5	273										
5	222										
5	17										
5	236										
5	197										
5	14										
5	236										
5	266										
5	239										
5	181										
5	291										
5	224										
5	275										
5	166										
5	34										
5	218										
5	260										
5	151										
5	6										
5	298										
5	8										
5	223										
5	59										
5	152										
5	262										
5	139										
5	116										
5	297										
5	228										
5	65										
5	210										
5	192										
5	74										
5	45										
5	222										
5	2										
5	16										
5	47										
5	117										
5	59										
5	64										
5	73										
5	262										
5	45										
5	80										
5	270										
5	269										
5	27										
5	30										
5	176										
5	211										
5	153										
5	143										
5	155										
5	8										
5	59										
5	25										
5	36										
5	285										
5	200										
5	83										
5	83										
5	142										
5	172										
5	198										
5	260										
5	274										
5	168										
5	66										
5	229										
5	30										
5	78										
5	282										
5	258										
5	12										
5	123										
5	59										
5	251										
5	1										
5	118										
5	81										
5	69										
5	41										
5	69										
5	32										
5	243										
5	99										
5	237										
5	83										
5	176										
5	127										
5	241										
5	15										
5	30										
5	249										
5	69										
5	168										
5	92										
5	292										
5	146										
5	286										
5	72										
5	80										
5	58										
5	227										
5	99										
5	146										
5	49										
5	235										
5	267										
5	94										
5	158										
5	26										
5	234										
5	109										
5	254										
5	214										
5	228										
5	112										
5	233										
5	177										
5	223										
5	238										
5	29										
5	219										
5	1										
5	182										
5	270										
5	125										
5	103										
5	261										
5	253										
5	167										
5	161										
5	277										
5	280										
5	99										
5	125										
5	183										
5	262										
5	133										
5	13										
5	233										
5	59										
5	141										
5	83										
5	230										
5	190										
5	54										
5	103										
5	179										
5	291										
5	223										
5	206										
5	266										
5	200										
5	120										
5	274										
5	185										
5	281										
5	199										
5	249										
5	113										
5	95										
5	77										
5	55										
5	140										
5	103										
5	247										
5	189										
5	31										
5	60										
5	1										
5	205										
5	219										
5	145										
5	59										
5	122										
5	249										
5	242										
5	82										
5	131										
5	241										
5	151										
5	40										
5	50										
5	4										
5	112										
5	164										
5	57										
